seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
28,14,32,2,1302,1011,930,975,853,1337,
23,15,2,2,1299,945,1937,2529,2089,1225,
45,15,4,2,454,268,3027,1160,1057,215,
10,15,6,2,1197,182,2909,1837,1731,1246,
55,15,8,2,1221,2166,1350,363,1247,144,
57,15,10,2,1732,2075,1620,571,233,1378,
26,15,12,2,868,1591,666,796,242,179,
53,15,14,2,2645,1646,2344,1715,1761,841,
18,15,16,2,2740,2657,204,275,1060,1011,
37,15,18,2,808,2692,1975,234,507,1634,
49,15,20,2,5437,1561,96,1448,1068,1560,
54,15,22,2,2832,1543,3184,1662,242,572,
7,15,24,2,2677,1944,2499,2341,188,478,
36,15,26,2,3306,2142,1390,94,183,3005,
20,15,28,2,629,137,182,2290,153,195,
33,15,30,2,3953,1566,1025,634,845,1093,
25,15,32,2,2696,2433,1554,1201,486,467,
42,16,2,2,3453,2316,1617,1834,1526,1794,
12,16,4,2,1826,3417,438,1465,245,1967,
59,16,6,2,1955,3346,1450,1358,1685,1425,
47,16,8,2,1039,2418,856,748,986,258,
16,16,10,2,1952,1321,361,1052,456,1654,
39,16,12,2,1511,2068,180,3060,,253,
25,16,14,2,1271,1063,2368,2331,2890,969,
65,16,16,2,2703,2113,2395,889,767,960,
26,16,18,2,1009,2769,2415,1957,1793,2690,
34,16,20,2,2232,2625,2260,1844,1073,2244,
37,16,22,2,1655,2371,369,340,167,1331,
55,16,24,2,,170,1218,936,,470,
58,16,26,2,2646,1036,2396,149,1560,236,
51,16,28,2,2444,1270,3181,1321,337,145,
62,16,30,2,2757,2334,2386,2204,1776,2434,
18,16,32,2,1921,2601,1204,155,152,935,
