seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
27,17,9,2,1076,1804,967,1093,754,888,
15,17,11,2,3872,2514,2350,1713,1576,654,
44,17,13,2,888,798,1263,1182,985,547,
20,17,15,2,802,1297,1865,935,1063,704,
51,17,17,2,2670,1800,3148,825,1278,975,
7,17,19,2,2730,2059,3895,1913,1192,2191,
58,17,21,2,1347,701,679,927,987,325,
42,17,23,2,1541,992,1632,4081,3907,1506,
23,17,25,2,1447,2760,1778,3009,1597,2605,
56,17,27,2,3110,1852,3212,495,750,897,
45,17,29,2,4530,2099,1510,768,1036,866,
63,17,31,2,1036,939,817,1527,1336,943,
