seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
55,14,3,2,1932,1116,1355,1856,1335,1762,
49,14,5,2,3230,1825,2980,1225,1190,1063,
12,14,7,2,2316,2010,1755,1840,2004,1905,
65,14,9,2,1417,2562,2481,1627,1327,1613,
7,14,11,2,2697,2994,1874,1730,1829,1099,
21,14,13,2,3611,2666,1820,2209,2020,1206,
46,14,15,2,1383,1799,1642,1385,2190,1155,
37,14,17,2,2364,2121,2040,1842,2113,1527,
43,14,19,2,2201,1746,2838,1400,1568,2163,
44,14,21,2,1651,1156,1169,1866,1433,1299,
61,14,23,2,1370,1594,1940,1985,1111,1955,
35,14,25,2,1582,1494,1943,2681,1374,1236,
47,14,27,2,3601,2002,2852,2076,2023,1825,
63,14,29,2,3473,3260,2349,1867,1742,2218,
10,14,31,2,1730,2307,2074,4071,1084,1534,
59,15,2,2,518,2542,3506,3417,1581,465,
20,15,4,2,1533,1975,4002,2997,1533,2392,
8,15,6,2,5483,1408,2600,1567,1439,1416,
26,15,8,2,866,2814,2605,1780,2535,3540,
34,15,10,2,1042,2707,1558,2224,2109,341,
41,15,12,2,529,3079,3096,2517,1607,919,
38,15,14,2,562,1053,1985,3283,2387,1498,
56,15,16,2,585,2754,5317,5840,1961,1078,
45,15,18,2,488,3413,3843,1469,1374,1449,
15,15,20,2,2373,2524,2556,1684,499,2934,
33,15,22,2,3575,1129,1606,2229,2469,934,
44,15,24,2,260,4933,2439,1861,1522,1483,
7,15,26,2,3071,1911,2083,3340,2090,1120,
28,15,28,2,411,3688,2848,3010,2164,3060,
29,15,30,2,455,4401,2136,4266,1301,1950,
40,15,32,2,623,6735,5058,6905,1648,621,
50,16,1,2,4182,2268,831,941,1762,347,
10,16,3,2,2260,1241,1836,1021,1140,2171,
12,16,5,2,2475,2978,3385,964,756,626,
44,16,7,2,2480,1503,1848,1681,1326,779,
52,16,9,2,1481,1625,903,1194,551,705,
27,16,11,2,311,2199,1215,1315,371,2258,
57,16,13,2,1407,1239,1521,1130,1087,1001,
22,16,15,2,1557,1124,1968,1089,1156,1564,
43,16,17,2,1591,1233,1533,1430,913,787,
42,16,19,2,1664,2021,2368,729,1113,1251,
5,16,21,2,3067,1860,1285,1524,1562,833,
66,16,23,2,1090,1110,1165,1175,1025,1102,
40,16,25,2,1617,1232,1760,1175,762,853,
9,16,27,2,2056,1669,2366,1637,2341,1409,
15,16,29,2,1188,2207,2138,1239,1143,2489,
41,16,31,2,1260,1509,1362,1085,888,1120,
33,17,2,2,5243,2471,2729,2224,1594,1061,
66,17,4,2,1246,2086,1045,1216,611,1454,
64,17,6,2,1257,845,2374,1355,903,2570,
19,17,8,2,3152,1801,995,482,743,2023,
61,17,10,2,1209,802,1157,967,579,1188,
21,17,12,2,2528,2165,881,853,757,762,
55,17,14,2,2939,1528,1603,1437,486,2108,433
38,17,16,2,1342,1306,1200,888,747,860,
68,17,18,2,3710,2020,1410,490,666,1739,
24,17,20,2,3001,1937,1674,1648,719,1361,
30,17,22,2,1399,1548,1175,717,946,930,
57,17,24,2,2231,622,874,507,606,1506,
47,17,26,2,2967,2905,2767,989,1111,3160,
50,17,28,2,2615,1017,1182,1085,792,2010,
31,17,30,2,4503,2954,1014,995,1053,1200,
35,17,32,2,1855,1865,1203,662,293,889,147
34,18,1,2,5094,4633,4814,3228,2559,1104,
7,18,3,2,2802,2574,2210,3080,1372,1451,
32,18,5,2,3022,2282,2549,1652,1056,811,
49,18,7,2,3782,5002,6073,3502,1158,1053,
21,18,9,2,2829,3725,7727,3256,1896,1528,
42,18,11,2,6854,5397,2880,642,1272,896,
56,18,13,2,538,1583,3685,1561,1305,1800,
16,18,15,2,1083,2967,2533,1573,849,802,
12,18,17,2,9351,4572,6291,5019,2193,1673,
20,18,19,2,11242,4899,2988,1185,685,2929,
53,18,21,2,2308,2631,1330,1600,1258,2524,
5,18,23,2,3966,3433,3095,2855,1469,1146,
6,18,25,2,3969,3273,2592,2489,631,1304,
23,18,27,2,2378,3632,3217,2294,1365,647,
58,18,29,2,3439,3070,2422,2874,1498,4222,
27,18,31,2,2802,3095,4048,3575,1886,1162,
40,19,2,2,2322,2332,2179,1892,1845,394,
21,19,4,2,4156,5708,3381,3025,2857,248,
15,19,6,2,2654,3016,2018,1044,1767,209,
19,19,8,2,1658,1859,1134,1580,3314,1953,
37,19,10,2,1853,1177,1172,1699,1232,1045,
59,19,12,2,2136,2371,2306,1655,1659,196,
67,19,14,2,4348,2215,2751,2973,1295,,
66,19,16,2,2869,2447,2978,1049,1790,,
44,19,18,2,1298,1785,1236,1344,1425,710,
28,19,20,2,2582,1123,2066,2717,2726,1152,
5,19,22,2,4728,3712,3196,2035,2540,1643,
51,19,24,2,2901,1005,2304,1239,1673,1178,
18,19,26,2,3030,2651,1805,1818,2279,570,
45,19,28,2,5263,2605,2708,1814,3237,1643,
39,19,30,2,3403,3694,1505,2807,2773,706,
27,19,32,2,2988,3558,2950,2208,2034,448,
39,20,1,2,1310,5253,1739,2496,1080,1083,
20,20,3,2,2572,2162,2490,1275,1154,2245,
16,20,5,2,2632,3047,3009,1189,900,1150,
49,20,7,2,1661,1933,1910,698,1584,1134,
63,20,9,2,649,2589,1195,1260,1517,1145,
47,20,11,2,1177,1996,1764,622,789,1340,
37,20,13,2,1798,2640,4065,1259,1520,1632,
55,20,15,2,794,1148,1978,1543,1386,1921,
31,20,17,2,1187,2013,3152,1419,1122,2026,
53,20,19,2,804,5414,3329,1126,1996,1380,
25,20,21,2,1767,3561,1793,1047,1063,1323,
7,20,23,2,2853,3343,1456,1164,907,1237,
19,20,25,2,1685,2154,3748,2541,930,1354,
56,20,27,2,790,1737,2309,1070,1231,2076,
40,20,29,2,744,3550,1022,1959,1872,2853,234
59,20,31,2,861,1649,2324,1214,1669,1819,
